ticker,created,id,sent_score,sentiment
LEN,Thu Mar 31 21:29:40 +0000 2022,1.51E+18,0.16,positive
LLY,Thu Mar 31 22:27:05 +0000 2022,1.51E+18,1,positive
LLY,Thu Mar 31 20:07:31 +0000 2022,1.51E+18,0,neutral
LLY,Thu Mar 31 16:52:53 +0000 2022,1.51E+18,0.1,positive
LLY,Wed Mar 30 14:33:06 +0000 2022,1.51E+18,1,positive
LLY,Tue Mar 29 22:36:08 +0000 2022,1.51E+18,1,positive
LNC,Thu Mar 31 14:51:24 +0000 2022,1.51E+18,0.106666667,positive
LNC,Wed Mar 30 12:20:05 +0000 2022,1.51E+18,0.16,positive
LIN,Thu Mar 31 22:24:07 +0000 2022,1.51E+18,1,positive
LIN,Thu Mar 31 17:06:08 +0000 2022,1.51E+18,1,positive
LIN,Thu Mar 31 10:40:45 +0000 2022,1.51E+18,0,neutral
LIN,Wed Mar 30 11:06:41 +0000 2022,1.51E+18,0.136363636,positive
LIN,Tue Mar 29 22:33:05 +0000 2022,1.51E+18,1,positive
LYV,Wed Mar 30 11:51:35 +0000 2022,1.51E+18,0.106666667,positive
LMT,Thu Mar 31 22:30:01 +0000 2022,1.51E+18,0.275,positive
LMT,Thu Mar 31 00:57:52 +0000 2022,1.51E+18,-0.2,negative
LMT,Wed Mar 30 19:54:08 +0000 2022,1.51E+18,1,positive
LMT,Wed Mar 30 14:36:08 +0000 2022,1.51E+18,1,positive
LMT,Wed Mar 30 01:01:10 +0000 2022,1.51E+18,-0.140740741,negative
LMT,Tue Mar 29 22:39:05 +0000 2022,1.51E+18,1,positive
L,Thu Mar 31 15:35:01 +0000 2022,1.51E+18,0.136363636,positive
L,Thu Mar 31 12:45:58 +0000 2022,1.51E+18,0,neutral
LOW,Thu Mar 31 22:33:05 +0000 2022,1.51E+18,0.5,positive
LOW,Thu Mar 31 17:15:18 +0000 2022,1.51E+18,0.5,positive
LOW,Wed Mar 30 19:57:06 +0000 2022,1.51E+18,0.5,positive
LOW,Wed Mar 30 14:39:06 +0000 2022,1.51E+18,0.5,positive
LOW,Wed Mar 30 14:36:16 +0000 2022,1.51E+18,0,neutral
LOW,Tue Mar 29 22:42:07 +0000 2022,1.51E+18,0.5,positive
LYB,Thu Mar 31 17:16:16 +0000 2022,1.51E+18,0,neutral
MTB,Wed Mar 30 10:22:55 +0000 2022,1.51E+18,0.106666667,positive
MRO,Thu Mar 31 22:26:15 +0000 2022,1.51E+18,0,neutral
MRO,Thu Mar 31 13:56:14 +0000 2022,1.51E+18,0.275,positive
MRO,Wed Mar 30 21:31:12 +0000 2022,1.51E+18,0,neutral
MRO,Wed Mar 30 20:29:46 +0000 2022,1.51E+18,0,neutral
MRO,Tue Mar 29 22:30:00 +0000 2022,1.51E+18,0.275,positive
MPC,Thu Mar 31 10:24:13 +0000 2022,1.51E+18,0,neutral
MPC,Thu Mar 31 10:20:14 +0000 2022,1.51E+18,0.1,positive
MKTX,Thu Mar 31 18:59:58 +0000 2022,1.51E+18,0.106666667,positive
MAR,Thu Mar 31 23:14:42 +0000 2022,1.51E+18,0.15,positive
MAR,Wed Mar 30 18:14:42 +0000 2022,1.51E+18,-0.066666667,negative
MMC,Thu Mar 31 12:11:42 +0000 2022,1.51E+18,0,neutral
MMC,Thu Mar 31 12:11:21 +0000 2022,1.51E+18,0,neutral
MMC,Thu Mar 31 11:07:04 +0000 2022,1.51E+18,0,neutral
MAS,Thu Mar 31 22:52:12 +0000 2022,1.51E+18,0,neutral
MAS,Thu Mar 31 22:30:01 +0000 2022,1.51E+18,0.275,positive
MAS,Wed Mar 30 20:41:28 +0000 2022,1.51E+18,0,neutral
MA,Thu Mar 31 22:36:07 +0000 2022,1.51E+18,1,positive
MA,Thu Mar 31 20:11:32 +0000 2022,1.51E+18,0.16,positive
MA,Thu Mar 31 20:04:47 +0000 2022,1.51E+18,0,neutral
MA,Thu Mar 31 16:04:29 +0000 2022,1.51E+18,0,neutral
MA,Thu Mar 31 00:22:16 +0000 2022,1.51E+18,0.1,positive
MA,Tue Mar 29 22:45:19 +0000 2022,1.51E+18,1,positive
MTCH,Thu Mar 31 01:14:04 +0000 2022,1.51E+18,0,neutral
MKC,Wed Mar 30 20:58:15 +0000 2022,1.51E+18,0,neutral
MKC,Wed Mar 30 20:56:28 +0000 2022,1.51E+18,0,neutral
MCD,Thu Mar 31 22:39:05 +0000 2022,1.51E+18,1,positive
MCD,Wed Mar 30 20:31:48 +0000 2022,1.51E+18,0,neutral
MCD,Wed Mar 30 17:45:05 +0000 2022,1.51E+18,1,positive
MCD,Tue Mar 29 22:48:07 +0000 2022,1.51E+18,1,positive
MCK,Wed Mar 30 19:12:37 +0000 2022,1.51E+18,0.275,positive
MCK,Wed Mar 30 04:00:57 +0000 2022,1.51E+18,-0.140740741,negative
MCK,Tue Mar 29 22:30:00 +0000 2022,1.51E+18,0.275,positive
MDT,Thu Mar 31 22:45:18 +0000 2022,1.51E+18,1,positive
MDT,Thu Mar 31 00:04:26 +0000 2022,1.51E+18,0,neutral
MDT,Wed Mar 30 02:30:31 +0000 2022,1.51E+18,0,neutral
MDT,Tue Mar 29 22:54:07 +0000 2022,1.51E+18,1,positive
MRK,Thu Mar 31 17:39:05 +0000 2022,1.51E+18,1,positive
MRK,Thu Mar 31 12:21:05 +0000 2022,1.51E+18,1,positive
MRK,Thu Mar 31 07:03:05 +0000 2022,1.51E+18,1,positive
MRK,Thu Mar 31 01:42:08 +0000 2022,1.51E+18,1,positive
MRK,Wed Mar 30 20:24:08 +0000 2022,1.51E+18,1,positive
MRK,Wed Mar 30 15:06:08 +0000 2022,1.51E+18,1,positive
MRK,Wed Mar 30 10:06:04 +0000 2022,1.51E+18,0,neutral
FB,Thu Mar 31 23:04:50 +0000 2022,1.51E+18,0.2,positive
FB,Thu Mar 31 21:30:27 +0000 2022,1.51E+18,1,positive
FB,Thu Mar 31 20:05:18 +0000 2022,1.51E+18,0.275,positive
FB,Thu Mar 31 18:16:08 +0000 2022,1.51E+18,0.275,positive
FB,Thu Mar 31 16:12:08 +0000 2022,1.51E+18,1,positive
FB,Thu Mar 31 15:59:59 +0000 2022,1.51E+18,0,neutral
FB,Thu Mar 31 15:28:32 +0000 2022,1.51E+18,0.2,positive
FB,Thu Mar 31 13:07:49 +0000 2022,1.51E+18,0,neutral
FB,Thu Mar 31 09:46:36 +0000 2022,1.51E+18,0.1,positive
FB,Thu Mar 31 05:03:57 +0000 2022,1.51E+18,0.2,positive
MET,Thu Mar 31 22:48:08 +0000 2022,1.51E+18,1,positive
MET,Thu Mar 31 22:30:01 +0000 2022,1.51E+18,0.275,positive
MET,Thu Mar 31 19:06:57 +0000 2022,1.51E+18,0.275,positive
MGM,Thu Mar 31 18:10:35 +0000 2022,1.51E+18,0,neutral
MGM,Wed Mar 30 10:59:24 +0000 2022,1.51E+18,0,neutral
MGM,Wed Mar 30 03:20:24 +0000 2022,1.51E+18,0,neutral
MU,Thu Mar 31 21:04:36 +0000 2022,1.51E+18,0,neutral
MU,Thu Mar 31 17:16:48 +0000 2022,1.51E+18,0.275,positive
MU,Thu Mar 31 17:16:16 +0000 2022,1.51E+18,0,neutral
MU,Thu Mar 31 15:00:01 +0000 2022,1.51E+18,0.183333333,positive
MU,Thu Mar 31 14:51:23 +0000 2022,1.51E+18,0.106666667,positive
MU,Thu Mar 31 05:05:24 +0000 2022,1.51E+18,0.2,positive
MU,Thu Mar 31 02:03:15 +0000 2022,1.51E+18,0.2,positive
MU,Wed Mar 30 21:12:00 +0000 2022,1.51E+18,0,neutral
MU,Wed Mar 30 21:00:14 +0000 2022,1.51E+18,0.183333333,positive
MU,Wed Mar 30 20:36:22 +0000 2022,1.51E+18,0,neutral
MSFT,Thu Mar 31 23:06:07 +0000 2022,1.51E+18,1,positive
MSFT,Thu Mar 31 20:05:55 +0000 2022,1.51E+18,0.275,positive
MSFT,Thu Mar 31 19:58:17 +0000 2022,1.51E+18,0.275,positive
MSFT,Thu Mar 31 17:45:20 +0000 2022,1.51E+18,1,positive
MSFT,Thu Mar 31 16:04:59 +0000 2022,1.51E+18,0,neutral
MSFT,Thu Mar 31 12:56:50 +0000 2022,1.51E+18,0.7,positive
MSFT,Thu Mar 31 00:51:27 +0000 2022,1.51E+18,0,neutral
MSFT,Wed Mar 30 21:01:25 +0000 2022,1.51E+18,0.16,positive
MSFT,Wed Mar 30 18:17:14 +0000 2022,1.51E+18,0.8,positive
MSFT,Wed Mar 30 15:37:00 +0000 2022,1.51E+18,0,neutral
MRNA,Thu Mar 31 18:05:01 +0000 2022,1.51E+18,0.275,positive
MRNA,Thu Mar 31 13:03:02 +0000 2022,1.51E+18,0.068181818,positive
MRNA,Thu Mar 31 05:04:54 +0000 2022,1.51E+18,0.2,positive
MRNA,Wed Mar 30 13:30:02 +0000 2022,1.51E+18,0,neutral
MRNA,Wed Mar 30 11:11:12 +0000 2022,1.51E+18,0.2,positive
MHK,Thu Mar 31 22:38:58 +0000 2022,1.51E+18,0,neutral
MHK,Wed Mar 30 20:50:37 +0000 2022,1.51E+18,0,neutral
MHK,Wed Mar 30 20:02:17 +0000 2022,1.51E+18,0,neutral
MOH,Thu Mar 31 03:20:45 +0000 2022,1.51E+18,0.3,positive
MDLZ,Tue Mar 29 22:51:05 +0000 2022,1.51E+18,1,positive
MNST,Wed Mar 30 20:32:01 +0000 2022,1.51E+18,0,neutral
MNST,Wed Mar 30 20:06:52 +0000 2022,1.51E+18,0,neutral
MNST,Wed Mar 30 11:57:11 +0000 2022,1.51E+18,0,neutral
MS,Thu Mar 31 23:03:05 +0000 2022,1.51E+18,1,positive
MS,Thu Mar 31 22:30:02 +0000 2022,1.51E+18,0.275,positive
MS,Thu Mar 31 17:42:08 +0000 2022,1.51E+18,1,positive
MS,Thu Mar 31 17:30:37 +0000 2022,1.51E+18,0.275,positive
MS,Thu Mar 31 17:16:16 +0000 2022,1.51E+18,0,neutral
MS,Thu Mar 31 17:16:16 +0000 2022,1.51E+18,0,neutral
MS,Wed Mar 30 20:27:05 +0000 2022,1.51E+18,1,positive
MS,Wed Mar 30 16:33:32 +0000 2022,1.51E+18,0,neutral
MS,Wed Mar 30 16:33:32 +0000 2022,1.51E+18,0,neutral
MS,Wed Mar 30 13:05:14 +0000 2022,1.51E+18,0,neutral
MOS,Thu Mar 31 17:22:05 +0000 2022,1.51E+18,0,neutral
MOS,Thu Mar 31 13:33:20 +0000 2022,1.51E+18,0.275,positive
MOS,Wed Mar 30 16:02:57 +0000 2022,1.51E+18,0,neutral
NDAQ,Thu Mar 31 20:29:12 +0000 2022,1.51E+18,0,neutral
NDAQ,Wed Mar 30 11:01:02 +0000 2022,1.51E+18,-0.140740741,negative
NTAP,Thu Mar 31 16:01:50 +0000 2022,1.51E+18,0.16,positive
NFLX,Thu Mar 31 23:12:07 +0000 2022,1.51E+18,1,positive
NFLX,Wed Mar 30 20:36:07 +0000 2022,1.51E+18,1,positive
NFLX,Wed Mar 30 11:04:22 +0000 2022,1.51E+18,0.2,positive
NFLX,Wed Mar 30 03:55:02 +0000 2022,1.51E+18,0.066666667,positive
NFLX,Tue Mar 29 23:21:05 +0000 2022,1.51E+18,1,positive
NWL,Wed Mar 30 21:33:22 +0000 2022,1.51E+18,0,neutral
NEM,Thu Mar 31 14:20:58 +0000 2022,1.51E+18,0.275,positive
NEM,Wed Mar 30 22:14:30 +0000 2022,1.51E+18,0.16,positive
NEM,Wed Mar 30 15:55:14 +0000 2022,1.51E+18,0,neutral
NEM,Wed Mar 30 11:35:42 +0000 2022,1.51E+18,0,neutral
NEE,Thu Mar 31 23:09:06 +0000 2022,1.51E+18,1,positive
NEE,Thu Mar 31 13:56:14 +0000 2022,1.51E+18,0.275,positive
NEE,Wed Mar 30 20:33:05 +0000 2022,1.51E+18,1,positive
NEE,Wed Mar 30 15:15:18 +0000 2022,1.51E+18,1,positive
NLSN,Thu Mar 31 19:56:04 +0000 2022,1.51E+18,0.275,positive
NLSN,Thu Mar 31 17:55:12 +0000 2022,1.51E+18,0.275,positive
NLSN,Thu Mar 31 17:40:28 +0000 2022,1.51E+18,0.275,positive
NLSN,Thu Mar 31 17:16:16 +0000 2022,1.51E+18,0,neutral
NLSN,Thu Mar 31 17:16:15 +0000 2022,1.51E+18,0,neutral
NLSN,Thu Mar 31 14:10:43 +0000 2022,1.51E+18,0.275,positive
NLSN,Thu Mar 31 13:56:50 +0000 2022,1.51E+18,0.275,positive
NLSN,Thu Mar 31 13:31:52 +0000 2022,1.51E+18,0.275,positive
NLSN,Wed Mar 30 20:22:38 +0000 2022,1.51E+18,0,neutral
NLSN,Wed Mar 30 19:37:48 +0000 2022,1.51E+18,0.275,positive
NKE,Thu Mar 31 23:15:17 +0000 2022,1.51E+18,1,positive
NKE,Thu Mar 31 17:54:07 +0000 2022,1.51E+18,1,positive
NKE,Thu Mar 31 14:01:03 +0000 2022,1.51E+18,0,neutral
NKE,Wed Mar 30 10:04:04 +0000 2022,1.51E+18,0,neutral
NKE,Wed Mar 30 03:45:03 +0000 2022,1.51E+18,0,neutral
NKE,Tue Mar 29 23:24:08 +0000 2022,1.51E+18,1,positive
NTRS,Thu Mar 31 13:06:05 +0000 2022,1.51E+18,0.25,positive
NTRS,Thu Mar 31 08:55:33 +0000 2022,1.51E+18,0.1,positive
NTRS,Wed Mar 30 20:15:31 +0000 2022,1.51E+18,0,neutral
NOC,Wed Mar 30 20:58:26 +0000 2022,1.51E+18,0,neutral
NLOK,Thu Mar 31 00:55:30 +0000 2022,1.51E+18,0.16,positive
NCLH,Thu Mar 31 13:02:38 +0000 2022,1.51E+18,0,neutral
NCLH,Wed Mar 30 20:34:24 +0000 2022,1.51E+18,0.136363636,positive
NCLH,Wed Mar 30 15:34:47 +0000 2022,1.51E+18,0.275,positive
NRG,Thu Mar 31 17:16:16 +0000 2022,1.51E+18,0,neutral
NVDA,Thu Mar 31 23:18:08 +0000 2022,1.51E+18,1,positive
NVDA,Thu Mar 31 23:08:08 +0000 2022,1.51E+18,0.2,positive
NVDA,Thu Mar 31 23:07:59 +0000 2022,1.51E+18,0.2,positive
NVDA,Thu Mar 31 19:59:50 +0000 2022,1.51E+18,0.4,positive
NVDA,Thu Mar 31 19:27:24 +0000 2022,1.51E+18,0,neutral
NVDA,Thu Mar 31 17:16:16 +0000 2022,1.51E+18,0,neutral
NVDA,Thu Mar 31 17:00:02 +0000 2022,1.51E+18,0.183333333,positive
NVDA,Thu Mar 31 15:00:01 +0000 2022,1.51E+18,0.183333333,positive
NVDA,Thu Mar 31 12:56:50 +0000 2022,1.51E+18,0.7,positive
NVDA,Thu Mar 31 08:06:27 +0000 2022,1.51E+18,0.2,positive
ORLY,Thu Mar 31 15:56:29 +0000 2022,1.51E+18,0,neutral
OXY,Thu Mar 31 22:49:09 +0000 2022,1.51E+18,0,neutral
OXY,Thu Mar 31 20:00:35 +0000 2022,1.51E+18,0,neutral
OXY,Thu Mar 31 20:00:33 +0000 2022,1.51E+18,0,neutral
OXY,Thu Mar 31 16:00:20 +0000 2022,1.51E+18,0,neutral
OXY,Thu Mar 31 13:56:14 +0000 2022,1.51E+18,0.275,positive
OXY,Thu Mar 31 13:29:52 +0000 2022,1.51E+18,-0.1125,negative
OXY,Thu Mar 31 12:00:00 +0000 2022,1.51E+18,0.275,positive
OXY,Wed Mar 30 21:05:53 +0000 2022,1.51E+18,0,neutral
OXY,Wed Mar 30 14:19:53 +0000 2022,1.51E+18,0,neutral
OXY,Wed Mar 30 13:39:05 +0000 2022,1.51E+18,0,neutral
ODFL,Wed Mar 30 19:52:33 +0000 2022,1.51E+18,0.106666667,positive
ODFL,Wed Mar 30 16:05:16 +0000 2022,1.51E+18,0.16,positive
ODFL,Wed Mar 30 15:05:49 +0000 2022,1.51E+18,0.175,positive
ORCL,Thu Mar 31 23:21:05 +0000 2022,1.51E+18,1,positive
ORCL,Thu Mar 31 18:22:00 +0000 2022,1.51E+18,0.275,positive
ORCL,Thu Mar 31 13:32:32 +0000 2022,1.51E+18,0.275,positive
ORCL,Thu Mar 31 01:19:34 +0000 2022,1.51E+18,0.3,positive
ORCL,Thu Mar 31 00:00:01 +0000 2022,1.51E+18,0.3,positive
ORCL,Wed Mar 30 20:45:19 +0000 2022,1.51E+18,1,positive
ORCL,Wed Mar 30 20:08:56 +0000 2022,1.51E+18,0,neutral
OGN,Thu Mar 31 15:00:20 +0000 2022,1.51E+18,0.4,positive
OGN,Thu Mar 31 14:38:03 +0000 2022,1.51E+18,0.3,positive
OGN,Thu Mar 31 01:10:46 +0000 2022,1.51E+18,0,neutral
OGN,Wed Mar 30 18:56:12 +0000 2022,1.51E+18,0.275,positive
OGN,Wed Mar 30 12:13:01 +0000 2022,1.51E+18,-0.15625,negative
OGN,Wed Mar 30 03:01:02 +0000 2022,1.51E+18,0.125,positive
OGN,Wed Mar 30 03:00:01 +0000 2022,1.51E+18,-0.05,negative
OGN,Tue Mar 29 23:20:17 +0000 2022,1.51E+18,0,neutral
OGN,Tue Mar 29 22:59:44 +0000 2022,1.51E+18,0.285714286,positive
OGN,Tue Mar 29 22:54:27 +0000 2022,1.51E+18,0.285714286,positive
OTIS,Thu Mar 31 10:38:14 +0000 2022,1.51E+18,0.033333333,positive
PARA,Thu Mar 31 22:14:46 +0000 2022,1.51E+18,0,neutral
PARA,Thu Mar 31 16:18:47 +0000 2022,1.51E+18,0,neutral
PAYX,Thu Mar 31 22:49:39 +0000 2022,1.51E+18,0,neutral
PAYX,Thu Mar 31 22:26:45 +0000 2022,1.51E+18,0,neutral
PAYX,Wed Mar 30 12:31:46 +0000 2022,1.51E+18,0,neutral
PAYX,Wed Mar 30 12:31:41 +0000 2022,1.51E+18,0.216666667,positive
PYPL,Thu Mar 31 23:36:06 +0000 2022,1.51E+18,1,positive
PYPL,Thu Mar 31 17:16:16 +0000 2022,1.51E+18,0,neutral
PYPL,Thu Mar 31 13:56:15 +0000 2022,1.51E+18,0.275,positive
PYPL,Thu Mar 31 13:30:00 +0000 2022,1.51E+18,0.275,positive
PYPL,Thu Mar 31 05:07:21 +0000 2022,1.51E+18,0.2,positive
PYPL,Wed Mar 30 22:01:17 +0000 2022,1.51E+18,0,neutral
PYPL,Wed Mar 30 19:50:46 +0000 2022,1.51E+18,0,neutral
PYPL,Wed Mar 30 16:36:22 +0000 2022,1.51E+18,0,neutral
PYPL,Wed Mar 30 14:19:49 +0000 2022,1.51E+18,0,neutral
PYPL,Wed Mar 30 13:30:04 +0000 2022,1.51E+18,0,neutral
PEP,Thu Mar 31 18:06:08 +0000 2022,1.51E+18,1,positive
PEP,Wed Mar 30 19:58:13 +0000 2022,1.51E+18,0,neutral
PEP,Wed Mar 30 13:08:32 +0000 2022,1.51E+18,0.16,positive
PEP,Tue Mar 29 23:33:06 +0000 2022,1.51E+18,1,positive
PFE,Thu Mar 31 17:41:14 +0000 2022,1.51E+18,0.275,positive
PFE,Thu Mar 31 17:16:16 +0000 2022,1.51E+18,0,neutral
PFE,Thu Mar 31 17:16:16 +0000 2022,1.51E+18,0,neutral
PFE,Thu Mar 31 17:16:16 +0000 2022,1.51E+18,0,neutral
PFE,Thu Mar 31 13:30:10 +0000 2022,1.51E+18,0.275,positive
PFE,Wed Mar 30 17:37:42 +0000 2022,1.51E+18,0,neutral
PFE,Wed Mar 30 17:37:42 +0000 2022,1.51E+18,0,neutral
PFE,Wed Mar 30 16:00:40 +0000 2022,1.51E+18,0.275,positive
PFE,Wed Mar 30 15:41:09 +0000 2022,1.51E+18,0.275,positive
PFE,Wed Mar 30 15:21:42 +0000 2022,1.51E+18,-0.05,negative
PM,Tue Mar 29 23:42:07 +0000 2022,1.51E+18,1,positive
PXD,Thu Mar 31 21:33:20 +0000 2022,1.51E+18,0,neutral
PNC,Thu Mar 31 18:49:24 +0000 2022,1.51E+18,0.55,positive
POOL,Thu Mar 31 21:08:17 +0000 2022,1.51E+18,0,neutral
POOL,Thu Mar 31 20:08:18 +0000 2022,1.51E+18,0,neutral
POOL,Thu Mar 31 19:36:16 +0000 2022,1.51E+18,0.2,positive
POOL,Wed Mar 30 17:55:07 +0000 2022,1.51E+18,0,neutral
PPL,Thu Mar 31 13:55:14 +0000 2022,1.51E+18,0.275,positive
PG,Thu Mar 31 20:05:50 +0000 2022,1.51E+18,0,neutral
PG,Thu Mar 31 18:05:37 +0000 2022,1.51E+18,0,neutral
PG,Wed Mar 30 20:43:30 +0000 2022,1.51E+18,0,neutral
PG,Wed Mar 30 17:46:16 +0000 2022,1.51E+18,0,neutral
PG,Wed Mar 30 15:36:08 +0000 2022,1.51E+18,1,positive
PG,Wed Mar 30 14:04:59 +0000 2022,1.51E+18,0,neutral
PG,Wed Mar 30 13:30:01 +0000 2022,1.51E+18,0.275,positive
PG,Wed Mar 30 03:27:36 +0000 2022,1.51E+18,0,neutral
PG,Tue Mar 29 23:39:05 +0000 2022,1.51E+18,1,positive
PLD,Thu Mar 31 22:15:03 +0000 2022,1.51E+18,0,neutral
PLD,Thu Mar 31 03:41:48 +0000 2022,1.51E+18,0,neutral
PEG,Thu Mar 31 21:41:28 +0000 2022,1.51E+18,0,neutral
PEG,Thu Mar 31 13:56:14 +0000 2022,1.51E+18,0.275,positive
PEG,Wed Mar 30 22:30:02 +0000 2022,1.51E+18,0.275,positive
PEG,Wed Mar 30 10:50:26 +0000 2022,1.51E+18,0.16,positive
PTC,Thu Mar 31 18:37:19 +0000 2022,1.51E+18,0.106666667,positive
PTC,Wed Mar 30 14:52:27 +0000 2022,1.51E+18,0,neutral
PSA,Wed Mar 30 14:50:53 +0000 2022,1.51E+18,0,neutral
PHM,Thu Mar 31 22:24:13 +0000 2022,1.51E+18,0,neutral
PHM,Wed Mar 30 22:30:02 +0000 2022,1.51E+18,0.275,positive
PVH,Thu Mar 31 22:57:18 +0000 2022,1.51E+18,0,neutral
PVH,Thu Mar 31 22:54:45 +0000 2022,1.51E+18,0,neutral
PVH,Thu Mar 31 22:42:01 +0000 2022,1.51E+18,0,neutral
PVH,Thu Mar 31 21:08:17 +0000 2022,1.51E+18,0,neutral
PVH,Thu Mar 31 20:38:17 +0000 2022,1.51E+18,0.2,positive
PVH,Thu Mar 31 20:08:18 +0000 2022,1.51E+18,0,neutral
PVH,Thu Mar 31 18:18:47 +0000 2022,1.51E+18,0,neutral
PVH,Thu Mar 31 17:16:16 +0000 2022,1.51E+18,0,neutral
PVH,Thu Mar 31 17:16:16 +0000 2022,1.51E+18,0,neutral
PVH,Thu Mar 31 17:16:16 +0000 2022,1.51E+18,0,neutral
PWR,Thu Mar 31 10:56:40 +0000 2022,1.51E+18,0,neutral
PWR,Wed Mar 30 01:16:07 +0000 2022,1.51E+18,0.106666667,positive
QCOM,Thu Mar 31 13:33:33 +0000 2022,1.51E+18,0.275,positive
QCOM,Thu Mar 31 13:30:03 +0000 2022,1.51E+18,0.275,positive
QCOM,Thu Mar 31 01:21:35 +0000 2022,1.51E+18,0.16,positive
QCOM,Wed Mar 30 21:06:07 +0000 2022,1.51E+18,1,positive
QCOM,Wed Mar 30 21:00:11 +0000 2022,1.51E+18,0.5,positive
QCOM,Wed Mar 30 20:08:10 +0000 2022,1.51E+18,0.1,positive
QCOM,Wed Mar 30 19:38:19 +0000 2022,1.51E+18,0,neutral
QCOM,Wed Mar 30 19:05:01 +0000 2022,1.51E+18,0,neutral
QCOM,Wed Mar 30 19:03:59 +0000 2022,1.51E+18,0,neutral
QCOM,Wed Mar 30 15:45:17 +0000 2022,1.51E+18,1,positive
DGX,Thu Mar 31 02:46:15 +0000 2022,1.51E+18,0,neutral
DGX,Wed Mar 30 12:12:26 +0000 2022,1.51E+18,0,neutral
RTX,Thu Mar 31 23:42:07 +0000 2022,1.51E+18,1,positive
RTX,Wed Mar 30 16:22:33 +0000 2022,1.51E+18,0,neutral
O,Thu Mar 31 20:27:00 +0000 2022,1.51E+18,0,neutral
REG,Thu Mar 31 22:14:33 +0000 2022,1.51E+18,0,neutral
REGN,Thu Mar 31 20:10:18 +0000 2022,1.51E+18,0.1,positive
REGN,Wed Mar 30 12:30:00 +0000 2022,1.51E+18,0.175324675,positive
RF,Thu Mar 31 13:05:29 +0000 2022,1.51E+18,0.483333333,positive
RSG,Thu Mar 31 22:30:02 +0000 2022,1.51E+18,0.275,positive
RSG,Thu Mar 31 13:39:27 +0000 2022,1.51E+18,0,neutral
RSG,Wed Mar 30 19:02:33 +0000 2022,1.51E+18,0,neutral
RHI,Thu Mar 31 18:55:59 +0000 2022,1.51E+18,0.1,positive
ROK,Thu Mar 31 10:09:57 +0000 2022,1.51E+18,0,neutral
ROK,Wed Mar 30 16:27:58 +0000 2022,1.51E+18,0.16,positive
RCL,Thu Mar 31 17:16:16 +0000 2022,1.51E+18,0,neutral
RCL,Thu Mar 31 17:16:16 +0000 2022,1.51E+18,0,neutral
RCL,Thu Mar 31 15:45:09 +0000 2022,1.51E+18,0,neutral
RCL,Wed Mar 30 20:21:15 +0000 2022,1.51E+18,0,neutral
RCL,Wed Mar 30 09:59:08 +0000 2022,1.51E+18,-0.216666667,negative
SPGI,Thu Mar 31 17:59:36 +0000 2022,1.51E+18,0.1,positive
SPGI,Wed Mar 30 23:50:55 +0000 2022,1.51E+18,0.25,positive
SPGI,Wed Mar 30 02:00:39 +0000 2022,1.51E+18,-0.084444444,negative
CRM,Wed Mar 30 23:36:06 +0000 2022,1.51E+18,1,positive
CRM,Wed Mar 30 18:18:08 +0000 2022,1.51E+18,1,positive
SLB,Thu Mar 31 22:30:02 +0000 2022,1.51E+18,0.275,positive
SLB,Thu Mar 31 22:29:18 +0000 2022,1.51E+18,0,neutral
SLB,Thu Mar 31 21:46:34 +0000 2022,1.51E+18,0,neutral
SLB,Thu Mar 31 18:30:08 +0000 2022,1.51E+18,0.275,positive
SLB,Thu Mar 31 17:43:06 +0000 2022,1.51E+18,0,neutral
SLB,Thu Mar 31 17:16:16 +0000 2022,1.51E+18,0,neutral
SLB,Thu Mar 31 17:16:16 +0000 2022,1.51E+18,0,neutral
SLB,Thu Mar 31 17:16:16 +0000 2022,1.51E+18,0,neutral
STX,Thu Mar 31 21:32:18 +0000 2022,1.51E+18,0,neutral
STX,Thu Mar 31 14:56:51 +0000 2022,1.51E+18,0,neutral
STX,Thu Mar 31 03:56:25 +0000 2022,1.51E+18,0,neutral
STX,Thu Mar 31 02:56:16 +0000 2022,1.51E+18,0,neutral
STX,Thu Mar 31 01:56:12 +0000 2022,1.51E+18,0,neutral
STX,Thu Mar 31 00:47:33 +0000 2022,1.51E+18,0,neutral
STX,Wed Mar 30 22:56:11 +0000 2022,1.51E+18,0,neutral
STX,Wed Mar 30 21:56:08 +0000 2022,1.51E+18,0,neutral
STX,Wed Mar 30 20:56:11 +0000 2022,1.51E+18,0,neutral
STX,Wed Mar 30 19:56:11 +0000 2022,1.51E+18,0,neutral
SEE,Wed Mar 30 12:01:29 +0000 2022,1.51E+18,-0.140740741,negative
SRE,Thu Mar 31 17:24:27 +0000 2022,1.51E+18,0,neutral
SRE,Thu Mar 31 10:56:52 +0000 2022,1.51E+18,0,neutral
SRE,Wed Mar 30 21:00:17 +0000 2022,1.51E+18,0,neutral
SRE,Wed Mar 30 17:29:01 +0000 2022,1.51E+18,0,neutral
SRE,Wed Mar 30 02:24:19 +0000 2022,1.51E+18,0.183333333,positive
SRE,Tue Mar 29 22:36:20 +0000 2022,1.51E+18,0,neutral
NOW,Thu Mar 31 17:06:44 +0000 2022,1.51E+18,0,neutral
NOW,Wed Mar 30 17:39:07 +0000 2022,1.51E+18,0.106666667,positive
SHW,Thu Mar 31 03:41:49 +0000 2022,1.51E+18,0,neutral
SBNY,Wed Mar 30 16:52:40 +0000 2022,1.51E+18,0.16,positive
